order_id,order_date,customer_id,region,channel,product,category,quantity,unit_price,discount_pct,revenue,cost,profit,status,month,profit_margin
ORD00612,2024-07-04,C1013,Dublin,Mobile App,Office Chair,Furniture,3,179.99,0.0,539.97,381.11,158.86,Completed,2024-07,0.2942015297146138
ORD00613,2024-03-20,C1143,Cork,Mobile App,Office Chair,Furniture,3,179.99,0.0,539.97,330.9,209.07,Completed,2024-03,0.3871881771209511
ORD00614,2024-12-18,C1066,Waterford,Marketplace,Fitness Band,Wearables,2,49.99,0.1,89.98,46.38,43.6,Completed,2024-12,0.484552122693932
ORD00615,2024-01-03,C1205,Galway,Mobile App,USB-C Hub,Accessories,1,39.99,0.1,35.99,17.78,18.21,Completed,2024-01,0.5059738816337872
ORD00617,2024-12-30,C1152,Cork,Marketplace,USB-C Hub,Accessories,4,39.99,0.0,159.96,107.94,52.02,Completed,2024-12,0.3252063015753939
ORD00619,2024-03-28,C1163,Cork,Marketplace,Office Chair,Furniture,2,179.99,0.0,359.98,202.73,157.25,Completed,2024-03,0.43682982387910435
ORD00620,2024-07-28,C1091,Waterford,Retail Store,USB-C Hub,Accessories,4,39.99,0.0,159.96,83.49,76.47,Completed,2024-07,0.47805701425356334
ORD00621,2024-04-08,C1150,Galway,Website,Keyboard,Accessories,2,74.99,0.1,134.98,67.77,67.21,Completed,2024-04,0.49792561861016443
ORD00622,2024-10-30,C1124,Limerick,Marketplace,Keyboard,Accessories,1,74.99,0.1,67.49,45.88,21.61,Completed,2024-10,0.32019558453104163
ORD00623,2024-03-27,C1059,Dublin,Marketplace,USB-C Hub,Accessories,1,39.99,0.15,33.99,17.59,16.4,Completed,2024-03,0.4824948514268902
ORD00624,2024-06-20,C1090,Limerick,Mobile App,Wireless Mouse,Accessories,1,19.99,0.05,18.99,12.74,6.25,Completed,2024-06,0.3291205897840969
ORD00626,2024-01-03,C1243,Cork,Marketplace,Standing Desk,Furniture,1,299.99,0.15,254.99,165.65,89.34,Completed,2024-01,0.3503666810463155
ORD00627,2024-04-22,C1087,Cork,Retail Store,Smart Watch,Wearables,2,149.99,0.15,254.98,160.27,94.71,Completed,2024-04,0.3714408973252804
ORD00628,2024-09-02,C1112,Limerick,Marketplace,Headphones,Audio,1,129.99,0.0,129.99,83.23,46.76,Completed,2024-09,0.35971997845988146
ORD00629,2024-06-15,C1163,Limerick,Website,Laptop Stand,Accessories,1,28.99,0.15,24.64,16.9,7.74,Completed,2024-06,0.31412337662337664
ORD00630,2024-05-13,C1004,Galway,Retail Store,Smart Watch,Wearables,2,149.99,0.15,254.98,174.5,80.48,Completed,2024-05,0.3156325986351871
ORD00631,2024-09-10,C1041,Limerick,Website,Office Chair,Furniture,1,179.99,0.05,170.99,94.88,76.11,Completed,2024-09,0.44511374934206677
ORD00632,2024-04-26,C1056,Dublin,Retail Store,USB-C Hub,Accessories,1,39.99,0.0,39.99,20.72,19.27,Completed,2024-04,0.4818704676169042
ORD00633,2024-02-15,C1197,Cork,Retail Store,Wireless Mouse,Accessories,3,19.99,0.15,50.97,31.77,19.2,Completed,2024-02,0.3766921718658034
ORD00635,2024-01-12,C1083,Cork,Website,Laptop Stand,Accessories,1,28.99,0.0,28.99,14.85,14.14,Completed,2024-01,0.48775439806829946
ORD00636,2024-04-11,C1092,Dublin,Retail Store,Wireless Mouse,Accessories,1,19.99,0.15,16.99,9.74,7.25,Completed,2024-04,0.42672160094173045
ORD00637,2024-01-13,C1172,Cork,Mobile App,Smart Watch,Wearables,1,149.99,0.0,149.99,90.83,59.16,Completed,2024-01,0.39442629508633903
ORD00638,2024-11-14,C1174,Dublin,Retail Store,Keyboard,Accessories,2,74.99,0.0,149.98,89.36,60.62,Completed,2024-11,0.40418722496332843
ORD00639,2024-11-03,C1162,Galway,Retail Store,Standing Desk,Furniture,1,299.99,0.1,269.99,191.47,78.52,Completed,2024-11,0.2908255861328197
ORD00640,2024-09-11,C1044,Limerick,Mobile App,Keyboard,Accessories,3,74.99,0.15,191.22,117.47,73.75,Completed,2024-09,0.3856814140780253
ORD00641,2024-07-04,C1106,Cork,Retail Store,Laptop Stand,Accessories,1,28.99,0.15,24.64,17.84,6.8,Completed,2024-07,0.275974025974026
ORD00642,2024-11-10,C1041,Galway,Retail Store,Smart Watch,Wearables,1,149.99,0.1,134.99,98.33,36.66,Completed,2024-11,0.2715756722720201
ORD00643,2024-10-23,C1176,Galway,Marketplace,USB-C Hub,Accessories,2,39.99,0.15,67.98,47.15,20.83,Completed,2024-10,0.3064136510738452
ORD00645,2024-02-12,C1146,Limerick,Marketplace,Wireless Mouse,Accessories,1,19.99,0.0,19.99,10.37,9.62,Completed,2024-02,0.4812406203101551
ORD00646,2024-03-09,C1026,Limerick,Marketplace,Smart Watch,Wearables,2,149.99,0.0,299.98,150.8,149.18,Completed,2024-03,0.4972998199879992
ORD00647,2024-05-11,C1020,Limerick,Marketplace,Standing Desk,Furniture,3,299.99,0.1,809.97,574.65,235.32,Completed,2024-05,0.29052927886218005
ORD00648,2024-12-01,C1066,Galway,Marketplace,Fitness Band,Wearables,3,49.99,0.05,142.47,76.33,66.14,Completed,2024-12,0.4642380852109216
ORD00649,2024-10-19,C1177,Galway,Retail Store,Office Chair,Furniture,3,179.99,0.15,458.97,271.23,187.74,Completed,2024-10,0.40904634289822867
ORD00650,2024-01-24,C1191,Cork,Marketplace,Speaker,Audio,1,54.99,0.1,49.49,36.09,13.4,Completed,2024-01,0.2707617700545565
ORD00651,2024-07-11,C1219,Cork,Marketplace,Office Chair,Furniture,2,179.99,0.0,359.98,205.7,154.28,Completed,2024-07,0.4285793655203067
ORD00652,2024-01-18,C1055,Limerick,Retail Store,Laptop Stand,Accessories,1,28.99,0.0,28.99,14.57,14.42,Completed,2024-01,0.49741290100034496
ORD00653,2024-11-07,C1047,Cork,Website,Wireless Mouse,Accessories,2,19.99,0.05,37.98,26.52,11.46,Completed,2024-11,0.30173775671406006
ORD00654,2024-04-24,C1121,Cork,Marketplace,Office Chair,Furniture,1,179.99,0.0,179.99,94.06,85.93,Completed,2024-04,0.47741541196733156
ORD00655,2024-02-02,C1161,Limerick,Retail Store,Laptop Stand,Accessories,1,28.99,0.15,24.64,13.76,10.88,Completed,2024-02,0.4415584415584416
ORD00656,2024-07-15,C1059,Limerick,Retail Store,Smart Watch,Wearables,3,149.99,0.05,427.47,280.98,146.49,Completed,2024-07,0.3426907151379044
ORD00658,2024-05-17,C1144,Galway,Website,Keyboard,Accessories,3,74.99,0.1,202.47,123.15,79.32,Completed,2024-05,0.39176174248036744
ORD00659,2024-07-07,C1097,Dublin,Mobile App,Standing Desk,Furniture,1,299.99,0.05,284.99,202.45,82.54,Completed,2024-07,0.28962419734025757
ORD00660,2024-04-01,C1080,Dublin,Marketplace,Headphones,Audio,4,129.99,0.1,467.96,294.92,173.04,Completed,2024-04,0.36977519446106505
ORD00663,2024-01-06,C1053,Waterford,Website,USB-C Hub,Accessories,2,39.99,0.15,67.98,33.77,34.21,Completed,2024-01,0.5032362459546925
ORD00664,2024-12-16,C1073,Dublin,Mobile App,Office Chair,Furniture,2,179.99,0.0,359.98,235.41,124.57,Completed,2024-12,0.34604700261125615
ORD00665,2024-05-23,C1080,Waterford,Website,Laptop Stand,Accessories,1,28.99,0.1,26.09,13.12,12.97,Completed,2024-05,0.49712533537753933
ORD00667,2024-09-20,C1244,Galway,Retail Store,USB-C Hub,Accessories,1,39.99,0.0,39.99,21.98,18.01,Completed,2024-09,0.45036259064766193
ORD00668,2024-05-18,C1131,Cork,Retail Store,Laptop Stand,Accessories,1,28.99,0.1,26.09,13.27,12.82,Completed,2024-05,0.4913760061326179
ORD00669,2024-11-15,C1136,Limerick,Mobile App,Laptop Stand,Accessories,4,28.99,0.0,115.96,85.62,30.34,Completed,2024-11,0.26164194549844777
ORD00670,2024-07-08,C1065,Waterford,Mobile App,Speaker,Audio,2,54.99,0.05,104.48,75.12,29.36,Completed,2024-07,0.281010719754977
ORD00671,2024-03-04,C1040,Galway,Website,Keyboard,Accessories,1,74.99,0.15,63.74,43.8,19.94,Completed,2024-03,0.3128333856291183
ORD00673,2024-02-17,C1213,Limerick,Retail Store,Laptop Stand,Accessories,1,28.99,0.05,27.54,14.95,12.59,Completed,2024-02,0.4571532316630356
ORD00675,2024-02-12,C1198,Galway,Website,Standing Desk,Furniture,3,299.99,0.0,899.97,448.25,451.72,Completed,2024-02,0.5019278420391791
ORD00676,2024-08-16,C1062,Cork,Mobile App,Wireless Mouse,Accessories,1,19.99,0.05,18.99,9.48,9.51,Completed,2024-08,0.5007898894154819
ORD00677,2024-08-07,C1237,Cork,Website,Speaker,Audio,3,54.99,0.0,164.97,109.48,55.49,Completed,2024-08,0.3363641874280172
ORD00678,2024-01-21,C1085,Dublin,Website,Keyboard,Accessories,2,74.99,0.0,149.98,83.1,66.88,Completed,2024-01,0.4459261234831311
ORD00679,2024-04-17,C1110,Galway,Retail Store,USB-C Hub,Accessories,1,39.99,0.0,39.99,21.58,18.41,Completed,2024-04,0.46036509127281816
ORD00680,2024-02-21,C1050,Limerick,Website,Fitness Band,Wearables,1,49.99,0.0,49.99,32.6,17.39,Completed,2024-02,0.34786957391478296
ORD00681,2024-12-04,C1171,Galway,Mobile App,Headphones,Audio,4,129.99,0.05,493.96,268.97,224.99,Completed,2024-12,0.45548222528139937
ORD00683,2024-02-20,C1171,Limerick,Retail Store,Wireless Mouse,Accessories,1,19.99,0.1,17.99,9.82,8.17,Completed,2024-02,0.4541411895497499
ORD00684,2024-02-04,C1123,Limerick,Mobile App,Standing Desk,Furniture,2,299.99,0.1,539.98,277.01,262.97,Completed,2024-02,0.48699951850068524
ORD00685,2024-01-24,C1202,Dublin,Website,Laptop Stand,Accessories,2,28.99,0.15,49.28,36.28,13.0,Completed,2024-01,0.2637987012987013
ORD00686,2024-05-17,C1089,Cork,Marketplace,USB-C Hub,Accessories,1,39.99,0.15,33.99,24.7,9.29,Completed,2024-05,0.27331568108267135
ORD00687,2024-01-02,C1033,Dublin,Retail Store,Headphones,Audio,1,129.99,0.1,116.99,69.48,47.51,Completed,2024-01,0.4061030857338234
ORD00688,2024-02-28,C1206,Limerick,Website,Keyboard,Accessories,2,74.99,0.05,142.48,94.95,47.53,Completed,2024-02,0.33359067939359915
ORD00690,2024-09-04,C1186,Galway,Mobile App,Standing Desk,Furniture,1,299.99,0.05,284.99,175.23,109.76,Completed,2024-09,0.3851363205726517
ORD00691,2024-12-03,C1128,Cork,Website,Office Chair,Furniture,2,179.99,0.0,359.98,230.77,129.21,Completed,2024-12,0.3589366075893105
ORD00692,2024-03-01,C1197,Limerick,Marketplace,Standing Desk,Furniture,1,299.99,0.15,254.99,141.83,113.16,Completed,2024-03,0.4437821091023177
ORD00693,2024-10-05,C1074,Galway,Retail Store,USB-C Hub,Accessories,2,39.99,0.15,67.98,42.22,25.76,Completed,2024-10,0.37893498087672844
ORD00694,2024-12-15,C1054,Limerick,Marketplace,Laptop Stand,Accessories,2,28.99,0.1,52.18,29.4,22.78,Completed,2024-12,0.43656573399770027
ORD00695,2024-04-16,C1211,Cork,Retail Store,Fitness Band,Wearables,1,49.99,0.05,47.49,31.85,15.64,Completed,2024-04,0.3293324910507475
ORD00696,2024-02-01,C1087,Galway,Retail Store,Headphones,Audio,2,129.99,0.0,259.98,143.23,116.75,Completed,2024-02,0.4490730056158166
ORD00697,2024-04-27,C1087,Galway,Retail Store,Standing Desk,Furniture,1,299.99,0.05,284.99,196.4,88.59,Completed,2024-04,0.3108530123863995
ORD00698,2024-09-06,C1011,Cork,Marketplace,Keyboard,Accessories,1,74.99,0.05,71.24,37.84,33.4,Completed,2024-09,0.46883773161145426
ORD00699,2024-11-24,C1046,Cork,Marketplace,Fitness Band,Wearables,1,49.99,0.0,49.99,28.08,21.91,Completed,2024-11,0.4382876575315063
ORD00700,2024-08-06,C1108,Cork,Mobile App,USB-C Hub,Accessories,1,39.99,0.0,39.99,28.46,11.53,Completed,2024-08,0.28832208052013
ORD00702,2024-07-09,C1029,Galway,Marketplace,Smart Watch,Wearables,1,149.99,0.1,134.99,92.24,42.75,Completed,2024-07,0.3166901251944588
ORD00703,2024-10-23,C1172,Waterford,Mobile App,Laptop Stand,Accessories,2,28.99,0.0,57.98,30.95,27.03,Completed,2024-10,0.46619523973784066
ORD00704,2024-10-27,C1197,Waterford,Marketplace,USB-C Hub,Accessories,2,39.99,0.0,79.98,43.24,36.74,Completed,2024-10,0.4593648412103026
ORD00705,2024-08-23,C1031,Cork,Mobile App,Standing Desk,Furniture,1,299.99,0.15,254.99,128.36,126.63,Completed,2024-08,0.49660771010627863
ORD00706,2024-02-29,C1084,Limerick,Mobile App,Smart Watch,Wearables,3,149.99,0.0,449.97,321.55,128.42,Completed,2024-02,0.2853968042313932
ORD00707,2024-11-20,C1009,Waterford,Marketplace,Smart Watch,Wearables,1,149.99,0.15,127.49,69.17,58.32,Completed,2024-11,0.45744764295238843
ORD00708,2024-07-13,C1118,Cork,Mobile App,Fitness Band,Wearables,1,49.99,0.0,49.99,24.7,25.29,Completed,2024-07,0.5059011802360471
ORD00710,2024-02-04,C1023,Dublin,Mobile App,Wireless Mouse,Accessories,1,19.99,0.0,19.99,13.2,6.79,Completed,2024-02,0.3396698349174588
ORD00712,2024-07-09,C1074,Waterford,Mobile App,Keyboard,Accessories,1,74.99,0.15,63.74,38.78,24.96,Completed,2024-07,0.39159083777847503
ORD00713,2024-10-13,C1144,Galway,Marketplace,Smart Watch,Wearables,1,149.99,0.05,142.49,90.7,51.79,Completed,2024-10,0.36346410274405216
ORD00714,2024-07-06,C1168,Waterford,Marketplace,Standing Desk,Furniture,4,299.99,0.05,1139.96,797.14,342.82,Completed,2024-07,0.3007298501701814
ORD00715,2024-07-03,C1056,Limerick,Website,Wireless Mouse,Accessories,1,19.99,0.1,17.99,8.74,9.25,Completed,2024-07,0.5141745414118956
ORD00716,2024-05-12,C1059,Cork,Retail Store,USB-C Hub,Accessories,2,39.99,0.1,71.98,41.3,30.68,Completed,2024-05,0.4262295081967213
ORD00717,2024-04-22,C1227,Galway,Retail Store,Speaker,Audio,2,54.99,0.0,109.98,53.61,56.37,Completed,2024-04,0.5125477359519912
ORD00718,2024-02-04,C1165,Cork,Mobile App,Fitness Band,Wearables,1,49.99,0.0,49.99,31.03,18.96,Completed,2024-02,0.3792758551710342
ORD00719,2024-12-03,C1130,Galway,Marketplace,Office Chair,Furniture,1,179.99,0.15,152.99,104.08,48.91,Completed,2024-12,0.31969409765344137
ORD00720,2024-05-20,C1079,Galway,Mobile App,Keyboard,Accessories,2,74.99,0.15,127.48,64.88,62.6,Completed,2024-05,0.4910574207718858
ORD00721,2024-12-09,C1113,Galway,Mobile App,Standing Desk,Furniture,2,299.99,0.15,509.98,355.31,154.67,Completed,2024-12,0.30328640338836815
ORD00722,2024-01-31,C1167,Dublin,Website,Speaker,Audio,1,54.99,0.15,46.74,34.22,12.52,Completed,2024-01,0.267864783910997
ORD00724,2024-08-13,C1022,Limerick,Mobile App,Office Chair,Furniture,1,179.99,0.15,152.99,108.85,44.14,Completed,2024-08,0.2885155892541996
ORD00727,2024-05-23,C1141,Dublin,Website,Wireless Mouse,Accessories,3,19.99,0.1,53.97,34.37,19.6,Completed,2024-05,0.3631647211413749
ORD00728,2024-11-03,C1220,Cork,Retail Store,USB-C Hub,Accessories,1,39.99,0.15,33.99,20.59,13.4,Completed,2024-11,0.39423359811709324
ORD00729,2024-04-22,C1071,Galway,Mobile App,Fitness Band,Wearables,1,49.99,0.1,44.99,31.3,13.69,Completed,2024-04,0.30428984218715266
ORD00730,2024-08-13,C1244,Galway,Retail Store,Headphones,Audio,1,129.99,0.0,129.99,65.61,64.38,Completed,2024-08,0.49526886683591037
ORD00731,2024-12-28,C1091,Limerick,Mobile App,Office Chair,Furniture,1,179.99,0.15,152.99,103.41,49.58,Completed,2024-12,0.32407346885417343
ORD00733,2024-05-07,C1090,Waterford,Website,USB-C Hub,Accessories,2,39.99,0.0,79.98,51.98,28.0,Completed,2024-05,0.3500875218804701
ORD00734,2024-10-30,C1148,Cork,Marketplace,Speaker,Audio,2,54.99,0.1,98.98,54.77,44.21,Completed,2024-10,0.4466558900788038
ORD00735,2024-03-11,C1141,Waterford,Mobile App,Laptop Stand,Accessories,3,28.99,0.05,82.62,45.11,37.51,Completed,2024-03,0.4540062938755749
ORD00736,2024-12-13,C1111,Limerick,Retail Store,Keyboard,Accessories,1,74.99,0.0,74.99,51.33,23.66,Completed,2024-12,0.3155087344979331
ORD00737,2024-03-29,C1130,Cork,Marketplace,Smart Watch,Wearables,1,149.99,0.0,149.99,78.08,71.91,Completed,2024-03,0.4794319621308087
ORD00738,2024-10-22,C1215,Cork,Mobile App,Smart Watch,Wearables,1,149.99,0.0,149.99,75.89,74.1,Completed,2024-10,0.4940329355290352
ORD00739,2024-02-20,C1004,Cork,Retail Store,Office Chair,Furniture,1,179.99,0.15,152.99,92.77,60.22,Completed,2024-02,0.39362049807176935
ORD00741,2024-02-03,C1164,Cork,Marketplace,Keyboard,Accessories,2,74.99,0.05,142.48,72.25,70.23,Completed,2024-02,0.49291128579449756
ORD00742,2024-10-20,C1222,Dublin,Mobile App,Office Chair,Furniture,2,179.99,0.0,359.98,178.4,181.58,Completed,2024-10,0.5044169120506695
ORD00744,2024-04-24,C1221,Dublin,Website,USB-C Hub,Accessories,1,39.99,0.1,35.99,18.34,17.65,Completed,2024-04,0.49041400388996936
ORD00745,2024-04-25,C1053,Galway,Website,Wireless Mouse,Accessories,1,19.99,0.1,17.99,12.29,5.7,Completed,2024-04,0.31684269038354645
ORD00746,2024-06-08,C1106,Dublin,Retail Store,Smart Watch,Wearables,1,149.99,0.15,127.49,74.2,53.29,Completed,2024-06,0.41799356812299004
ORD00747,2024-07-27,C1231,Limerick,Mobile App,Standing Desk,Furniture,2,299.99,0.1,539.98,297.73,242.25,Completed,2024-07,0.4486277269528501
ORD00748,2024-10-12,C1130,Dublin,Website,Office Chair,Furniture,1,179.99,0.15,152.99,109.33,43.66,Completed,2024-10,0.285378129289496
ORD00749,2024-09-06,C1161,Cork,Mobile App,Smart Watch,Wearables,4,149.99,0.0,599.96,328.36,271.6,Completed,2024-09,0.45269684645643044
ORD00750,2024-04-14,C1036,Limerick,Website,Keyboard,Accessories,3,74.99,0.1,202.47,134.7,67.77,Completed,2024-04,0.3347162542598903
ORD00751,2024-04-28,C1086,Dublin,Mobile App,Laptop Stand,Accessories,1,28.99,0.05,27.54,16.94,10.6,Completed,2024-04,0.3848946986201888
ORD00752,2024-10-06,C1176,Cork,Website,Wireless Mouse,Accessories,1,19.99,0.05,18.99,10.62,8.37,Completed,2024-10,0.44075829383886256
ORD00753,2024-07-07,C1180,Cork,Retail Store,Wireless Mouse,Accessories,4,19.99,0.05,75.96,36.96,39.0,Completed,2024-07,0.5134281200631912
ORD00754,2024-06-02,C1124,Limerick,Retail Store,Smart Watch,Wearables,3,149.99,0.0,449.97,277.15,172.82,Completed,2024-06,0.38407004911438536
ORD00755,2024-11-26,C1182,Limerick,Retail Store,USB-C Hub,Accessories,1,39.99,0.0,39.99,22.54,17.45,Completed,2024-11,0.4363590897724431
ORD00756,2024-11-29,C1114,Galway,Mobile App,Office Chair,Furniture,1,179.99,0.0,179.99,113.83,66.16,Completed,2024-11,0.36757597644313567
ORD00757,2024-11-04,C1132,Cork,Retail Store,Smart Watch,Wearables,2,149.99,0.05,284.98,163.57,121.41,Completed,2024-11,0.4260298968348656
ORD00758,2024-01-09,C1106,Dublin,Website,Headphones,Audio,3,129.99,0.0,389.97,199.64,190.33,Completed,2024-01,0.4880631843475139
ORD00759,2024-02-02,C1026,Dublin,Retail Store,Headphones,Audio,3,129.99,0.1,350.97,233.29,117.68,Completed,2024-02,0.33529931333162377
ORD00760,2024-08-30,C1022,Dublin,Website,Laptop Stand,Accessories,2,28.99,0.05,55.08,28.25,26.83,Completed,2024-08,0.4871096586782861
ORD00761,2024-11-05,C1132,Dublin,Mobile App,USB-C Hub,Accessories,2,39.99,0.0,79.98,49.88,30.1,Completed,2024-11,0.3763440860215054
ORD00762,2024-01-25,C1144,Dublin,Retail Store,Smart Watch,Wearables,1,149.99,0.15,127.49,69.18,58.31,Completed,2024-01,0.45736920542787673
ORD00763,2024-10-19,C1177,Cork,Marketplace,Laptop Stand,Accessories,3,28.99,0.0,86.97,51.42,35.55,Completed,2024-10,0.4087616419454984
ORD00764,2024-08-21,C1149,Galway,Marketplace,Headphones,Audio,1,129.99,0.1,116.99,56.81,60.18,Completed,2024-08,0.5144029404222583
ORD00765,2024-04-27,C1094,Dublin,Marketplace,Office Chair,Furniture,1,179.99,0.15,152.99,93.16,59.83,Completed,2024-04,0.3910713118504477
ORD00766,2024-07-30,C1233,Waterford,Marketplace,Office Chair,Furniture,1,179.99,0.05,170.99,98.7,72.29,Completed,2024-07,0.4227732615942453
ORD00767,2024-05-11,C1242,Waterford,Mobile App,Standing Desk,Furniture,3,299.99,0.1,809.97,587.43,222.54,Completed,2024-05,0.2747509167006185
ORD00768,2024-05-11,C1221,Cork,Marketplace,Office Chair,Furniture,2,179.99,0.15,305.98,148.08,157.9,Completed,2024-05,0.5160468004444735
ORD00769,2024-11-29,C1024,Galway,Website,Standing Desk,Furniture,3,299.99,0.1,809.97,486.2,323.77,Completed,2024-11,0.39973085422916893
ORD00770,2024-07-19,C1100,Limerick,Mobile App,Office Chair,Furniture,2,179.99,0.0,359.98,256.65,103.33,Completed,2024-07,0.2870437246513695
ORD00771,2024-10-18,C1102,Waterford,Retail Store,Office Chair,Furniture,2,179.99,0.05,341.98,199.93,142.05,Completed,2024-10,0.4153751681384876
ORD00772,2024-08-26,C1009,Dublin,Mobile App,Keyboard,Accessories,4,74.99,0.05,284.96,210.32,74.64,Completed,2024-08,0.2619314991577765
ORD00773,2024-05-17,C1228,Limerick,Retail Store,Wireless Mouse,Accessories,2,19.99,0.0,39.98,27.85,12.13,Completed,2024-05,0.3034017008504253
ORD00774,2024-12-08,C1045,Cork,Website,Standing Desk,Furniture,1,299.99,0.0,299.99,209.88,90.11,Completed,2024-12,0.3003766792226407
ORD00775,2024-02-22,C1134,Cork,Mobile App,Standing Desk,Furniture,1,299.99,0.1,269.99,153.22,116.77,Completed,2024-02,0.43249749990740394
ORD00776,2024-05-27,C1077,Dublin,Marketplace,USB-C Hub,Accessories,4,39.99,0.05,151.96,111.28,40.68,Completed,2024-05,0.2677020268491708
ORD00777,2024-01-07,C1112,Limerick,Website,Laptop Stand,Accessories,3,28.99,0.0,86.97,50.34,36.63,Completed,2024-01,0.4211797171438427
ORD00778,2024-02-20,C1118,Limerick,Website,USB-C Hub,Accessories,1,39.99,0.0,39.99,19.45,20.54,Completed,2024-02,0.5136284071017754
ORD00779,2024-01-17,C1226,Dublin,Website,Headphones,Audio,1,129.99,0.0,129.99,74.98,55.01,Completed,2024-01,0.42318639895376564
ORD00780,2024-07-23,C1039,Waterford,Retail Store,Standing Desk,Furniture,2,299.99,0.1,539.98,336.38,203.6,Completed,2024-07,0.37705100188895885
ORD00782,2024-09-13,C1095,Waterford,Website,Headphones,Audio,2,129.99,0.05,246.98,121.59,125.39,Completed,2024-09,0.5076929306016682
ORD00783,2024-08-08,C1199,Waterford,Retail Store,Headphones,Audio,2,129.99,0.05,246.98,161.09,85.89,Completed,2024-08,0.3477609523038303
ORD00784,2024-12-18,C1158,Cork,Website,Fitness Band,Wearables,2,49.99,0.05,94.98,68.31,26.67,Completed,2024-12,0.2807959570435881
ORD00785,2024-06-20,C1048,Galway,Retail Store,Keyboard,Accessories,1,74.99,0.0,74.99,45.61,29.38,Completed,2024-06,0.3917855714095213
ORD00786,2024-01-30,C1044,Limerick,Website,Laptop Stand,Accessories,2,28.99,0.0,57.98,40.09,17.89,Completed,2024-01,0.30855467402552605
ORD00787,2024-09-15,C1244,Dublin,Retail Store,Laptop Stand,Accessories,1,28.99,0.1,26.09,17.57,8.52,Completed,2024-09,0.326561901111537
ORD00788,2024-06-22,C1078,Limerick,Retail Store,Keyboard,Accessories,2,74.99,0.15,127.48,74.81,52.67,Completed,2024-06,0.4131628490743646
ORD00790,2024-09-07,C1178,Limerick,Marketplace,Laptop Stand,Accessories,1,28.99,0.0,28.99,20.35,8.64,Completed,2024-09,0.2980338047602622
ORD00791,2024-07-15,C1160,Galway,Retail Store,Standing Desk,Furniture,1,299.99,0.05,284.99,137.72,147.27,Completed,2024-07,0.5167549738587319
ORD00792,2024-09-08,C1025,Limerick,Website,Wireless Mouse,Accessories,1,19.99,0.15,16.99,9.81,7.18,Completed,2024-09,0.42260153031194825
ORD00793,2024-11-02,C1120,Galway,Website,Smart Watch,Wearables,2,149.99,0.15,254.98,124.04,130.94,Completed,2024-11,0.5135304729782728
ORD00794,2024-01-02,C1211,Limerick,Mobile App,Smart Watch,Wearables,2,149.99,0.05,284.98,186.31,98.67,Completed,2024-01,0.3462348234963857
ORD00795,2024-11-04,C1157,Dublin,Marketplace,Fitness Band,Wearables,1,49.99,0.05,47.49,30.56,16.93,Completed,2024-11,0.35649610444304064
ORD00796,2024-10-16,C1204,Dublin,Retail Store,USB-C Hub,Accessories,3,39.99,0.15,101.97,59.54,42.43,Completed,2024-10,0.4161027753260763
ORD00797,2024-11-15,C1187,Limerick,Marketplace,Office Chair,Furniture,2,179.99,0.15,305.98,223.94,82.04,Completed,2024-11,0.26812209948362636
ORD00798,2024-01-08,C1037,Galway,Website,Office Chair,Furniture,1,179.99,0.05,170.99,124.17,46.82,Completed,2024-01,0.27381718229136204
ORD00799,2024-05-01,C1187,Limerick,Mobile App,USB-C Hub,Accessories,1,39.99,0.0,39.99,27.52,12.47,Completed,2024-05,0.3118279569892473
ORD00800,2024-03-13,C1244,Dublin,Mobile App,Office Chair,Furniture,4,179.99,0.05,683.96,437.58,246.38,Completed,2024-03,0.36022574419556697
ORD00802,2024-03-03,C1041,Dublin,Retail Store,Laptop Stand,Accessories,1,28.99,0.1,26.09,12.88,13.21,Completed,2024-03,0.5063242621694136
ORD00803,2024-03-09,C1238,Galway,Website,Wireless Mouse,Accessories,1,19.99,0.0,19.99,10.4,9.59,Completed,2024-03,0.47973986993496753
ORD00806,2024-06-16,C1250,Cork,Mobile App,Keyboard,Accessories,2,74.99,0.15,127.48,88.78,38.7,Completed,2024-06,0.3035770316912457
ORD00807,2024-05-08,C1154,Waterford,Mobile App,Smart Watch,Wearables,2,149.99,0.15,254.98,152.09,102.89,Completed,2024-05,0.4035218448505765
ORD00808,2024-01-11,C1172,Dublin,Mobile App,Speaker,Audio,3,54.99,0.0,164.97,108.98,55.99,Completed,2024-01,0.3393950415227011
ORD00809,2024-12-13,C1119,Waterford,Mobile App,Laptop Stand,Accessories,1,28.99,0.0,28.99,19.5,9.49,Completed,2024-12,0.3273542600896861
ORD00811,2024-01-27,C1223,Limerick,Retail Store,Smart Watch,Wearables,1,149.99,0.0,149.99,89.69,60.3,Completed,2024-01,0.40202680178678574
ORD00812,2024-08-11,C1182,Galway,Retail Store,Smart Watch,Wearables,1,149.99,0.0,149.99,94.91,55.08,Completed,2024-08,0.3672244816321088
ORD00813,2024-05-24,C1074,Dublin,Mobile App,Keyboard,Accessories,3,74.99,0.0,224.97,125.12,99.85,Completed,2024-05,0.4438369560385829
ORD00814,2024-11-14,C1235,Dublin,Website,Fitness Band,Wearables,1,49.99,0.1,44.99,25.15,19.84,Completed,2024-11,0.440986885974661
ORD00815,2024-05-12,C1101,Dublin,Mobile App,Standing Desk,Furniture,1,299.99,0.1,269.99,147.59,122.4,Completed,2024-05,0.4533501240786696
ORD00816,2024-09-03,C1225,Limerick,Marketplace,Keyboard,Accessories,1,74.99,0.0,74.99,55.31,19.68,Completed,2024-09,0.2624349913321776
